# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
7.4137	2974	163472	0	55	69.1401	30.1863	-168.3840	0.9839	-0.1388	-0.0626	-0.0939	1	55	4.2208	1.6419	0.3647	-0.6483	0.7354	-0.1956	-0.0238	2	55	-12.7217	1.0793	0.4033	-0.6454	0.7510	0.1385	-0.0186	3	55	-3.4893	6.0718	-11.1749	-0.6717	0.5602	0.4615	-0.1487	4	55	-46.0062	31.0628	-37.4716	-0.7577	0.5049	-0.3470	-0.2249	5	55	-42.6487	3.6007	-50.4187	-0.6702	-0.2515	-0.3740	-0.5896	6	55	-49.0336	2.7423	-7.2148	-0.8574	0.3048	-0.0656	-0.4094	7	55	-36.0796	5.2336	-43.3627	-0.7909	-0.0239	-0.2766	-0.5453	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1315	18.4416	-43.0244	-0.4859	0.7625	0.4173	0.0915	10	55	-17.4500	12.5196	-26.0578	-0.4303	-0.5904	0.2691	-0.6275
7.4162	2975	163527	0	55	69.1174	30.1545	-168.5108	0.9838	-0.1395	-0.0627	-0.0938	1	55	4.1834	1.6279	0.4074	-0.6482	0.7358	-0.1949	-0.0235	2	55	-12.7241	1.1082	0.3959	-0.6454	0.7509	0.1387	-0.0186	3	55	-3.4449	6.0413	-11.2106	-0.6718	0.5600	0.4615	-0.1489	4	55	-45.9899	30.9925	-37.4278	-0.7578	0.5047	-0.3470	-0.2251	5	55	-42.6294	3.5971	-50.4492	-0.6703	-0.2512	-0.3742	-0.5895	6	55	-49.0387	2.7434	-7.2154	-0.8574	0.3048	-0.0653	-0.4094	7	55	-36.1281	5.2451	-43.3869	-0.7909	-0.0237	-0.2768	-0.5452	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1512	18.4334	-42.9901	-0.4860	0.7625	0.4173	0.0915	10	55	-17.4569	12.5569	-26.0515	-0.4305	-0.5903	0.2690	-0.6276
7.4187	2976	163582	0	55	69.0892	30.1159	-168.6215	0.9837	-0.1402	-0.0629	-0.0937	1	55	4.1415	1.6548	0.4483	-0.6479	0.7362	-0.1943	-0.0231	2	55	-12.7217	1.1491	0.3789	-0.6453	0.7510	0.1388	-0.0185	3	55	-3.4985	6.0874	-11.2251	-0.6717	0.5601	0.4615	-0.1488	4	55	-45.9807	30.9369	-37.2843	-0.7579	0.5046	-0.3468	-0.2252	5	55	-42.6608	3.6384	-50.6082	-0.6703	-0.2510	-0.3746	-0.5894	6	55	-49.0492	2.7511	-7.2268	-0.8574	0.3049	-0.0651	-0.4094	7	55	-36.1691	5.2696	-43.4372	-0.7909	-0.0236	-0.2770	-0.5451	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1937	18.4761	-42.9538	-0.4857	0.7624	0.4176	0.0916	10	55	-17.5038	12.6228	-26.0198	-0.4308	-0.5901	0.2687	-0.6277
7.4212	2977	163637	0	55	69.0645	30.1077	-168.7074	0.9836	-0.1409	-0.0631	-0.0936	1	55	4.1345	1.6295	0.4865	-0.6477	0.7366	-0.1933	-0.0228	2	55	-12.6813	1.1746	0.3813	-0.6453	0.7509	0.1389	-0.0186	3	55	-3.5042	6.1231	-11.2233	-0.6716	0.5602	0.4615	-0.1487	4	55	-45.9183	30.8895	-37.1709	-0.7580	0.5045	-0.3467	-0.2253	5	55	-42.6218	3.6869	-50.7337	-0.6703	-0.2509	-0.3748	-0.5893	6	55	-49.0418	2.7729	-7.2418	-0.8575	0.3050	-0.0648	-0.4093	7	55	-36.1425	5.3259	-43.4514	-0.7910	-0.0235	-0.2769	-0.5451	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1763	18.5135	-42.9141	-0.4856	0.7625	0.4176	0.0917	10	55	-17.4813	12.6574	-25.9725	-0.4309	-0.5900	0.2686	-0.6277
7.4237	2978	163692	0	55	69.0342	30.1159	-168.7648	0.9835	-0.1413	-0.0633	-0.0936	1	55	4.2298	1.6462	0.4923	-0.6478	0.7365	-0.1930	-0.0229	2	55	-12.6198	1.2034	0.3743	-0.6455	0.7508	0.1388	-0.0187	3	55	-3.4910	6.1626	-11.2269	-0.6716	0.5602	0.4615	-0.1486	4	55	-45.8209	30.8795	-37.1325	-0.7582	0.5042	-0.3466	-0.2256	5	55	-42.5654	3.7265	-50.8410	-0.6703	-0.2509	-0.3748	-0.5893	6	55	-49.0131	2.8050	-7.2741	-0.8575	0.3049	-0.0645	-0.4094	7	55	-36.0763	5.3948	-43.4645	-0.7911	-0.0234	-0.2765	-0.5452	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1003	18.5851	-42.9320	-0.4857	0.7626	0.4172	0.0918	10	55	-17.4212	12.6700	-25.9254	-0.4309	-0.5900	0.2687	-0.6277
7.4262	2979	163747	0	55	69.0241	30.1354	-168.8182	0.9834	-0.1417	-0.0635	-0.0936	1	55	4.2818	1.5937	0.4633	-0.6479	0.7368	-0.1921	-0.0229	2	55	-12.5890	1.1753	0.3584	-0.6457	0.7506	0.1390	-0.0190	3	55	-3.4841	6.1799	-11.2302	-0.6715	0.5602	0.4616	-0.1486	4	55	-45.7802	30.8898	-37.1752	-0.7582	0.5041	-0.3465	-0.2258	5	55	-42.5276	3.7634	-50.9209	-0.6704	-0.2507	-0.3749	-0.5892	6	55	-48.9877	2.8202	-7.3072	-0.8575	0.3048	-0.0640	-0.4095	7	55	-35.9610	5.4089	-43.4628	-0.7912	-0.0236	-0.2759	-0.5453	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.0240	18.6289	-42.9788	-0.4858	0.7627	0.4169	0.0918	10	55	-17.3538	12.6640	-25.9293	-0.4308	-0.5901	0.2687	-0.6277
7.4287	2980	163802	0	55	69.0519	30.1440	-168.9091	0.9833	-0.1424	-0.0637	-0.0936	1	55	4.3416	1.5989	0.4677	-0.6477	0.7370	-0.1918	-0.0226	2	55	-12.5925	1.1554	0.3983	-0.6456	0.7507	0.1392	-0.0189	3	55	-3.4815	6.1553	-11.2221	-0.6715	0.5603	0.4616	-0.1486	4	55	-45.7473	30.8568	-37.2017	-0.7582	0.5039	-0.3466	-0.2258	5	55	-42.4847	3.7322	-50.9290	-0.6704	-0.2506	-0.3750	-0.5892	6	55	-48.9572	2.7905	-7.3080	-0.8575	0.3048	-0.0638	-0.4095	7	55	-35.8579	5.3756	-43.4429	-0.7912	-0.0239	-0.2755	-0.5455	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-44.9788	18.6475	-43.0160	-0.4857	0.7628	0.4168	0.0918	10	55	-17.2893	12.6522	-25.9586	-0.4307	-0.5901	0.2688	-0.6277
7.4312	2981	163857	0	55	69.0606	30.1218	-168.9929	0.9832	-0.1429	-0.0640	-0.0934	1	55	4.3582	1.6076	0.4239	-0.6475	0.7374	-0.1910	-0.0223	2	55	-12.6571	1.1695	0.4172	-0.6454	0.7508	0.1395	-0.0187	3	55	-3.5004	6.1237	-11.2060	-0.6714	0.5602	0.4619	-0.1485	4	55	-45.7326	30.8771	-37.2689	-0.7583	0.5039	-0.3466	-0.2258	5	55	-42.5103	3.7487	-50.8979	-0.6706	-0.2502	-0.3751	-0.5891	6	55	-48.9835	2.7837	-7.3355	-0.8575	0.3048	-0.0634	-0.4095	7	55	-35.8030	5.3562	-43.4767	-0.7912	-0.0240	-0.2751	-0.5456	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-44.9727	18.7012	-43.0844	-0.4857	0.7629	0.4168	0.0919	10	55	-17.2734	12.6646	-26.0112	-0.4307	-0.5902	0.2688	-0.6277
7.4337	2982	163912	0	55	69.0679	30.0844	-169.1676	0.9831	-0.1438	-0.0642	-0.0933	1	55	4.2611	1.5523	0.4258	-0.6469	0.7385	-0.1891	-0.0212	2	55	-12.7063	1.1967	0.4553	-0.6450	0.7511	0.1398	-0.0183	3	55	-3.5199	6.1296	-11.1452	-0.6711	0.5604	0.4622	-0.1482	4	55	-45.7529	30.8907	-37.2962	-0.7582	0.5040	-0.3467	-0.2257	5	55	-42.5646	3.7403	-50.7772	-0.6708	-0.2499	-0.3751	-0.5890	6	55	-49.0299	2.7416	-7.2939	-0.8575	0.3050	-0.0633	-0.4094	7	55	-35.7956	5.3014	-43.4445	-0.7912	-0.0242	-0.2750	-0.5457	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.0188	18.6841	-43.0298	-0.4856	0.7629	0.4169	0.0920	10	55	-17.3260	12.5951	-25.9583	-0.4307	-0.5902	0.2687	-0.6277
7.4361	2983	163967	0	55	69.1074	30.0914	-169.3200	0.9830	-0.1442	-0.0644	-0.0933	1	55	4.2276	1.4956	0.5032	-0.6466	0.7389	-0.1881	-0.0208	2	55	-12.7539	1.1546	0.4831	-0.6450	0.7511	0.1400	-0.0182	3	55	-3.5167	6.0493	-11.0617	-0.6710	0.5603	0.4624	-0.1482	4	55	-45.7497	30.8531	-37.3270	-0.7582	0.5039	-0.3466	-0.2259	5	55	-42.5175	3.6352	-50.6418	-0.6709	-0.2499	-0.3748	-0.5891	6	55	-49.0727	2.6708	-7.2543	-0.8576	0.3049	-0.0630	-0.4095	7	55	-35.8336	5.2621	-43.4266	-0.7913	-0.0240	-0.2750	-0.5456	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.0636	18.5851	-43.0128	-0.4860	0.7628	0.4165	0.0917	10	55	-17.3521	12.4621	-25.8805	-0.4304	-0.5904	0.2688	-0.6276
7.4386	2984	164022	0	55	69.1316	30.0967	-169.4510	0.9830	-0.1446	-0.0647	-0.0932	1	55	4.2146	1.4917	0.5698	-0.6464	0.7393	-0.1875	-0.0205	2	55	-12.7936	1.1341	0.4943	-0.6449	0.7511	0.1401	-0.0182	3	55	-3.5547	6.0123	-10.9719	-0.6708	0.5604	0.4626	-0.1480	4	55	-45.7377	30.8462	-37.2732	-0.7583	0.5038	-0.3465	-0.2259	5	55	-42.4977	3.5668	-50.5525	-0.6710	-0.2498	-0.3745	-0.5892	6	55	-49.1125	2.6248	-7.2298	-0.8576	0.3049	-0.0626	-0.4095	7	55	-35.8682	5.2471	-43.4220	-0.7913	-0.0238	-0.2749	-0.5456	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1004	18.5201	-43.0135	-0.4863	0.7629	0.4161	0.0915	10	55	-17.3724	12.3665	-25.8237	-0.4302	-0.5906	0.2689	-0.6275
7.4411	2985	164077	0	55	69.1403	30.0528	-169.5661	0.9828	-0.1453	-0.0649	-0.0933	1	55	4.2169	1.5280	0.5918	-0.6461	0.7398	-0.1868	-0.0200	2	55	-12.8007	1.1197	0.4914	-0.6449	0.7511	0.1402	-0.0182	3	55	-3.5990	6.0307	-10.9349	-0.6707	0.5607	0.4625	-0.1478	4	55	-45.7605	30.9282	-37.2227	-0.7582	0.5037	-0.3468	-0.2259	5	55	-42.4601	3.5369	-50.4837	-0.6710	-0.2499	-0.3742	-0.5893	6	55	-49.1597	2.6244	-7.2258	-0.8576	0.3049	-0.0626	-0.4095	7	55	-35.9248	5.2958	-43.3935	-0.7914	-0.0235	-0.2750	-0.5454	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1456	18.4767	-43.0216	-0.4866	0.7629	0.4158	0.0913	10	55	-17.3991	12.3164	-25.7965	-0.4300	-0.5907	0.2691	-0.6275
7.4436	2986	164132	0	55	69.1302	30.0061	-169.6105	0.9828	-0.1458	-0.0650	-0.0933	1	55	4.1722	1.5479	0.5487	-0.6456	0.7406	-0.1852	-0.0192	2	55	-12.8103	1.1084	0.4544	-0.6449	0.7510	0.1404	-0.0182	3	55	-3.6337	6.0393	-10.9760	-0.6707	0.5608	0.4625	-0.1477	4	55	-45.7747	31.0435	-37.2093	-0.7582	0.5036	-0.3471	-0.2260	5	55	-42.4068	3.5722	-50.5499	-0.6712	-0.2498	-0.3740	-0.5893	6	55	-49.1998	2.6695	-7.3068	-0.8576	0.3050	-0.0625	-0.4094	7	55	-35.9571	5.3589	-43.3806	-0.7914	-0.0234	-0.2749	-0.5454	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1614	18.5070	-43.1142	-0.4868	0.7630	0.4155	0.0912	10	55	-17.3809	12.3813	-25.8659	-0.4300	-0.5907	0.2692	-0.6275
7.4461	2987	164187	0	55	69.1131	29.9337	-169.6387	0.9826	-0.1466	-0.0652	-0.0932	1	55	4.0905	1.5486	0.4423	-0.6450	0.7418	-0.1828	-0.0182	2	55	-12.8157	1.1480	0.4125	-0.6448	0.7511	0.1406	-0.0182	3	55	-3.6864	6.0478	-11.0578	-0.6706	0.5608	0.4625	-0.1476	4	55	-45.8244	31.1992	-37.2444	-0.7581	0.5037	-0.3474	-0.2258	5	55	-42.4251	3.6749	-50.6671	-0.6713	-0.2494	-0.3742	-0.5892	6	55	-49.2279	2.7426	-7.3958	-0.8576	0.3052	-0.0623	-0.4093	7	55	-35.9762	5.4168	-43.3785	-0.7915	-0.0234	-0.2748	-0.5454	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1965	18.5643	-43.2049	-0.4868	0.7630	0.4154	0.0912	10	55	-17.3661	12.4974	-25.9729	-0.4302	-0.5905	0.2692	-0.6275
7.4486	2988	164242	0	55	69.1337	29.8484	-169.6966	0.9825	-0.1476	-0.0655	-0.0932	1	55	3.9709	1.4504	0.3399	-0.6441	0.7433	-0.1796	-0.0168	2	55	-12.8240	1.1738	0.3992	-0.6446	0.7512	0.1408	-0.0179	3	55	-3.7756	6.0381	-11.1113	-0.6706	0.5610	0.4623	-0.1475	4	55	-45.8823	31.3090	-37.2767	-0.7578	0.5037	-0.3479	-0.2256	5	55	-42.4930	3.7232	-50.8000	-0.6713	-0.2492	-0.3746	-0.5890	6	55	-49.2467	2.7810	-7.4382	-0.8575	0.3055	-0.0623	-0.4092	7	55	-35.9988	5.4235	-43.3449	-0.7914	-0.0236	-0.2748	-0.5455	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.2573	18.5645	-43.2277	-0.4867	0.7630	0.4156	0.0913	10	55	-17.3887	12.5788	-26.0306	-0.4304	-0.5903	0.2692	-0.6275
7.4511	2989	164297	0	55	69.1640	29.8062	-169.7477	0.9823	-0.1483	-0.0658	-0.0933	1	55	3.8900	1.3282	0.2729	-0.6435	0.7446	-0.1766	-0.0157	2	55	-12.8219	1.1968	0.3949	-0.6444	0.7513	0.1410	-0.0178	3	55	-3.8196	5.9937	-11.1297	-0.6706	0.5612	0.4622	-0.1475	4	55	-45.8866	31.2925	-37.2985	-0.7577	0.5039	-0.3480	-0.2255	5	55	-42.5361	3.7662	-50.8831	-0.6713	-0.2489	-0.3749	-0.5889	6	55	-49.2500	2.8024	-7.4682	-0.8575	0.3056	-0.0622	-0.4091	7	55	-35.9605	5.3969	-43.3370	-0.7914	-0.0238	-0.2748	-0.5456	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.2755	18.5369	-43.2147	-0.4867	0.7630	0.4155	0.0913	10	55	-17.3851	12.6444	-26.0771	-0.4306	-0.5901	0.2692	-0.6276
7.4537	2990	164353	0	55	69.1933	29.7802	-169.8342	0.9822	-0.1491	-0.0661	-0.0933	1	55	3.8794	1.2450	0.2562	-0.6431	0.7455	-0.1746	-0.0150	2	55	-12.8028	1.2244	0.3834	-0.6442	0.7515	0.1412	-0.0175	3	55	-3.8300	5.9855	-11.1080	-0.6705	0.5614	0.4621	-0.1472	4	55	-45.8699	31.2250	-37.2595	-0.7577	0.5039	-0.3482	-0.2254	5	55	-42.5655	3.7444	-50.8740	-0.6713	-0.2489	-0.3750	-0.5888	6	55	-49.2409	2.8034	-7.4581	-0.8575	0.3057	-0.0620	-0.4090	7	55	-35.9342	5.3474	-43.3443	-0.7913	-0.0240	-0.2749	-0.5457	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.2492	18.5175	-43.1682	-0.4867	0.7632	0.4150	0.0914	10	55	-17.3707	12.6893	-26.0936	-0.4308	-0.5900	0.2693	-0.6276
7.4561	2991	164408	0	55	69.2436	29.7813	-169.9538	0.9821	-0.1497	-0.0664	-0.0935	1	55	3.9567	1.1984	0.3389	-0.6429	0.7458	-0.1740	-0.0147	2	55	-12.7819	1.1954	0.3880	-0.6441	0.7516	0.1413	-0.0174	3	55	-3.8209	5.9541	-11.0560	-0.6704	0.5617	0.4620	-0.1470	4	55	-45.8637	31.1126	-37.2008	-0.7576	0.5038	-0.3484	-0.2255	5	55	-42.5960	3.7097	-50.8030	-0.6714	-0.2486	-0.3752	-0.5888	6	55	-49.2265	2.7616	-7.4148	-0.8576	0.3057	-0.0618	-0.4091	7	55	-35.9421	5.3008	-43.3229	-0.7912	-0.0240	-0.2751	-0.5456	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.2068	18.4584	-43.0970	-0.4869	0.7635	0.4143	0.0914	10	55	-17.3682	12.6381	-26.0795	-0.4307	-0.5899	0.2696	-0.6275
7.4586	2992	164463	0	55	69.2599	29.8006	-170.0287	0.9820	-0.1500	-0.0666	-0.0935	1	55	4.0649	1.2999	0.4460	-0.6428	0.7457	-0.1745	-0.0147	2	55	-12.7699	1.2049	0.3792	-0.6440	0.7516	0.1415	-0.0173	3	55	-3.7998	5.9614	-11.0259	-0.6703	0.5619	0.4621	-0.1468	4	55	-45.8414	31.0442	-37.1885	-0.7577	0.5037	-0.3483	-0.2256	5	55	-42.5489	3.7258	-50.7330	-0.6717	-0.2482	-0.3750	-0.5887	6	55	-49.2170	2.7611	-7.4194	-0.8576	0.3056	-0.0612	-0.4091	7	55	-35.9382	5.3052	-43.3379	-0.7913	-0.0239	-0.2751	-0.5456	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1567	18.4984	-43.0734	-0.4870	0.7638	0.4137	0.0915	10	55	-17.3590	12.6428	-26.0858	-0.4307	-0.5899	0.2697	-0.6275
7.4611	2993	164518	0	55	69.2607	29.7903	-170.0964	0.9819	-0.1504	-0.0668	-0.0935	1	55	4.1312	1.3934	0.5233	-0.6427	0.7458	-0.1745	-0.0145	2	55	-12.7618	1.2046	0.3480	-0.6440	0.7516	0.1419	-0.0173	3	55	-3.7862	5.9637	-10.9990	-0.6701	0.5620	0.4622	-0.1466	4	55	-45.8435	30.9527	-37.2215	-0.7578	0.5037	-0.3479	-0.2256	5	55	-42.5419	3.7323	-50.7914	-0.6719	-0.2479	-0.3751	-0.5886	6	55	-49.2463	2.7850	-7.4449	-0.8576	0.3056	-0.0607	-0.4092	7	55	-35.9995	5.3222	-43.3625	-0.7913	-0.0236	-0.2751	-0.5455	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1160	18.5710	-43.0963	-0.4871	0.7640	0.4130	0.0916	10	55	-17.3632	12.6562	-26.0961	-0.4306	-0.5899	0.2698	-0.6275
7.4636	2994	164573	0	55	69.2629	29.7608	-170.1444	0.9819	-0.1508	-0.0670	-0.0934	1	55	4.2230	1.5121	0.5477	-0.6426	0.7459	-0.1747	-0.0144	2	55	-12.8407	1.1302	0.3386	-0.6440	0.7514	0.1428	-0.0174	3	55	-3.7963	5.9412	-11.0053	-0.6700	0.5620	0.4624	-0.1465	4	55	-45.8620	30.9357	-37.3655	-0.7579	0.5039	-0.3476	-0.2256	5	55	-42.5710	3.7283	-50.8617	-0.6720	-0.2475	-0.3753	-0.5885	6	55	-49.2644	2.8174	-7.4525	-0.8577	0.3055	-0.0601	-0.4092	7	55	-36.0686	5.3474	-43.3890	-0.7914	-0.0234	-0.2751	-0.5454	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1300	18.6087	-43.1256	-0.4872	0.7641	0.4127	0.0916	10	55	-17.3852	12.6722	-26.1116	-0.4306	-0.5899	0.2698	-0.6275
7.4661	2995	164628	0	55	69.2630	29.7349	-170.1785	0.9818	-0.1512	-0.0672	-0.0932	1	55	4.1764	1.5019	0.4807	-0.6421	0.7468	-0.1727	-0.0136	2	55	-12.8913	1.1035	0.3385	-0.6438	0.7514	0.1438	-0.0174	3	55	-3.7978	5.9458	-11.0416	-0.6698	0.5621	0.4626	-0.1464	4	55	-45.8962	30.9398	-37.5440	-0.7579	0.5043	-0.3472	-0.2254	5	55	-42.6114	3.7469	-50.9370	-0.6721	-0.2471	-0.3756	-0.5884	6	55	-49.3178	2.8350	-7.4911	-0.8577	0.3056	-0.0598	-0.4092	7	55	-36.1308	5.3690	-43.4315	-0.7915	-0.0231	-0.2752	-0.5453	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1682	18.6343	-43.1960	-0.4874	0.7641	0.4127	0.0915	10	55	-17.4082	12.7056	-26.1005	-0.4307	-0.5899	0.2697	-0.6275
7.4686	2996	164683	0	55	69.2754	29.7091	-170.2025	0.9817	-0.1518	-0.0675	-0.0931	1	55	4.1438	1.4676	0.4017	-0.6415	0.7478	-0.1704	-0.0127	2	55	-12.9199	1.0954	0.3359	-0.6436	0.7514	0.1446	-0.0173	3	55	-3.7805	5.9582	-11.0871	-0.6696	0.5622	0.4628	-0.1463	4	55	-45.9120	30.9425	-37.6135	-0.7578	0.5047	-0.3469	-0.2251	5	55	-42.6429	3.7414	-50.9757	-0.6722	-0.2467	-0.3759	-0.5882	6	55	-49.3543	2.8503	-7.5179	-0.8577	0.3056	-0.0597	-0.4092	7	55	-36.1812	5.3761	-43.4994	-0.7914	-0.0230	-0.2754	-0.5452	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1879	18.6308	-43.2689	-0.4876	0.7640	0.4125	0.0913	10	55	-17.4205	12.7127	-26.0737	-0.4308	-0.5898	0.2697	-0.6275
7.4711	2997	164738	0	55	69.2835	29.6978	-170.2029	0.9816	-0.1521	-0.0678	-0.0931	1	55	4.1142	1.4434	0.3225	-0.6411	0.7486	-0.1684	-0.0120	2	55	-12.9513	1.1009	0.3272	-0.6435	0.7513	0.1453	-0.0172	3	55	-3.7885	6.0028	-11.1559	-0.6695	0.5622	0.4630	-0.1461	4	55	-45.9035	31.0482	-37.6936	-0.7578	0.5049	-0.3467	-0.2250	5	55	-42.6192	3.7832	-50.9548	-0.6725	-0.2461	-0.3759	-0.5881	6	55	-49.3767	2.8608	-7.5735	-0.8577	0.3055	-0.0593	-0.4093	7	55	-36.1756	5.4149	-43.5839	-0.7915	-0.0229	-0.2753	-0.5452	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.2189	18.6487	-43.3528	-0.4878	0.7640	0.4124	0.0912	10	55	-17.4270	12.7268	-26.0559	-0.4308	-0.5898	0.2697	-0.6275
7.4736	2998	164793	0	55	69.2383	29.7059	-170.2531	0.9816	-0.1526	-0.0678	-0.0930	1	55	4.0957	1.4524	0.2887	-0.6406	0.7495	-0.1664	-0.0112	2	55	-12.9224	1.1769	0.3258	-0.6432	0.7515	0.1458	-0.0169	3	55	-3.7942	6.0822	-11.1555	-0.6692	0.5625	0.4631	-0.1458	4	55	-45.8686	31.1304	-37.6596	-0.7578	0.5050	-0.3467	-0.2249	5	55	-42.5575	3.8532	-50.8896	-0.6729	-0.2456	-0.3758	-0.5880	6	55	-49.3601	2.8985	-7.5822	-0.8577	0.3056	-0.0590	-0.4093	7	55	-36.1346	5.4625	-43.6321	-0.7915	-0.0230	-0.2752	-0.5452	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.2221	18.7364	-43.4344	-0.4877	0.7640	0.4124	0.0913	10	55	-17.4271	12.7372	-25.9905	-0.4308	-0.5898	0.2697	-0.6275
7.4761	2999	164848	0	55	69.2075	29.7225	-170.3030	0.9815	-0.1529	-0.0679	-0.0930	1	55	4.1340	1.4975	0.3165	-0.6404	0.7499	-0.1655	-0.0108	2	55	-12.9164	1.2040	0.3331	-0.6431	0.7515	0.1463	-0.0169	3	55	-3.8208	6.1308	-11.0846	-0.6690	0.5627	0.4633	-0.1455	4	55	-45.8286	31.1876	-37.6187	-0.7578	0.5049	-0.3467	-0.2250	5	55	-42.4802	3.9031	-50.8513	-0.6731	-0.2452	-0.3755	-0.5880	6	55	-49.3692	2.9156	-7.5936	-0.8577	0.3055	-0.0587	-0.4093	7	55	-36.0579	5.4764	-43.6607	-0.7915	-0.0232	-0.2749	-0.5454	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1820	18.8186	-43.4779	-0.4877	0.7642	0.4121	0.0914	10	55	-17.4061	12.7321	-25.9612	-0.4307	-0.5898	0.2699	-0.6275
7.4786	3000	164903	0	55	69.1834	29.7100	-170.3740	0.9814	-0.1533	-0.0679	-0.0931	1	55	4.1670	1.5172	0.3275	-0.6401	0.7504	-0.1645	-0.0104	2	55	-12.9225	1.2258	0.3415	-0.6429	0.7516	0.1467	-0.0167	3	55	-3.8539	6.1616	-11.0123	-0.6688	0.5630	0.4633	-0.1452	4	55	-45.7996	31.2518	-37.5542	-0.7578	0.5048	-0.3469	-0.2250	5	55	-42.3992	3.9441	-50.8403	-0.6733	-0.2450	-0.3753	-0.5880	6	55	-49.3691	2.9361	-7.5989	-0.8577	0.3055	-0.0586	-0.4093	7	55	-35.9788	5.4866	-43.6387	-0.7915	-0.0234	-0.2746	-0.5455	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1773	18.8980	-43.4774	-0.4874	0.7644	0.4120	0.0916	10	55	-17.4030	12.7704	-25.9651	-0.4307	-0.5898	0.2701	-0.6275
7.4811	3001	164958	0	55	69.1533	29.6529	-170.4605	0.9813	-0.1542	-0.0679	-0.0932	1	55	4.1898	1.5779	0.3345	-0.6396	0.7511	-0.1636	-0.0096	2	55	-12.9276	1.2741	0.3447	-0.6426	0.7518	0.1471	-0.0164	3	55	-3.9078	6.2327	-10.9713	-0.6687	0.5634	0.4631	-0.1449	4	55	-45.7832	31.2937	-37.4847	-0.7576	0.5047	-0.3474	-0.2249	5	55	-42.3592	3.9616	-50.9054	-0.6732	-0.2452	-0.3754	-0.5880	6	55	-49.3437	2.9740	-7.6080	-0.8577	0.3057	-0.0587	-0.4092	7	55	-35.9202	5.5136	-43.6183	-0.7915	-0.0236	-0.2745	-0.5456	8	119	nan	nan	nan	nan	nan	nan	nan	9	55	-45.1670	18.9606	-43.4423	-0.4872	0.7646	0.4118	0.0919	10	55	-17.4007	12.8241	-25.9780	-0.4308	-0.5896	0.2705	-0.6274
