# AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.3430	30	7563	0	55	11.928650	25.562843	-136.010380	0.999596	0.027461	-0.002281	-0.006918	1	55	5.470295	13.530178	0.042397	0.625666	0.217775	-0.749077	-0.000645	2	55	2.885352	-18.309066	2.792588	0.788904	-0.557825	-0.246886	-0.074226	3	55	-19.805146	-4.370490	1.505597	0.742788	0.417985	-0.522114	0.030843	4	55	-32.068670	7.985437	-0.381461	0.609580	0.337172	-0.717299	0.014504	5	55	-3.636494	-11.588635	1.519812	0.627612	-0.427434	-0.646598	-0.072903	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3530	31	7783	0	55	12.272700	25.771252	-135.836500	0.999559	0.028219	-0.002147	-0.009027	1	55	5.429068	13.906569	0.089392	0.623670	0.228034	-0.747687	0.000610	2	55	2.652293	-19.020274	2.726647	0.788587	-0.564703	-0.231713	-0.074503	3	55	-19.252298	-4.593535	1.374397	0.749478	0.415446	-0.514527	0.030811	4	55	-31.130671	7.332782	-0.449189	0.606914	0.331191	-0.722345	0.013625	5	55	-3.703322	-12.187513	1.465467	0.628149	-0.430600	-0.643938	-0.073182	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3629	32	8003	0	55	12.705343	25.967854	-135.715390	0.999512	0.029037	-0.002219	-0.011336	1	55	5.250396	14.164648	0.035662	0.621934	0.234098	-0.747258	0.001338	2	55	2.482100	-19.781133	2.573295	0.788329	-0.569382	-0.220829	-0.074672	3	55	-18.565336	-5.087739	0.833527	0.753805	0.413138	-0.510051	0.030696	4	55	-30.555391	6.773721	-0.569834	0.603703	0.327741	-0.726607	0.013070	5	55	-3.812328	-12.729329	1.226574	0.628440	-0.433990	-0.641339	-0.073490	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3730	33	8224	0	55	13.124122	26.195654	-135.581480	0.999459	0.029815	-0.002193	-0.013690	1	55	5.287818	14.299134	0.049307	0.621913	0.236638	-0.746474	0.001664	2	55	2.314787	-20.392415	2.271497	0.788149	-0.572399	-0.213519	-0.074771	3	55	-18.260205	-5.386212	0.634681	0.757717	0.407915	-0.508491	0.030137	4	55	-29.973552	6.288056	-0.613554	0.602534	0.324788	-0.728907	0.012642	5	55	-3.821669	-13.382387	1.087396	0.629177	-0.437042	-0.638507	-0.073749	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3829	34	8444	0	55	13.476214	26.383377	-135.372540	0.999421	0.030170	-0.001990	-0.015617	1	55	5.202068	14.516459	0.051159	0.621571	0.237606	-0.746451	0.001778	2	55	2.435494	-20.876042	2.305507	0.788697	-0.573347	-0.208918	-0.074721	3	55	-18.131037	-5.836524	0.881835	0.760357	0.404163	-0.507568	0.029728	4	55	-29.515484	5.620633	-0.393877	0.601298	0.322300	-0.731035	0.012275	5	55	-3.804097	-13.745711	1.039379	0.629541	-0.438593	-0.637068	-0.073881	-0	119	nan	nan	nan	nan	nan	nan	nan
0.3930	35	8665	0	55	13.757188	26.552328	-135.179750	0.999361	0.030991	-0.001754	-0.017734	1	55	5.205570	14.633063	0.024580	0.620739	0.236140	-0.747609	0.001565	2	55	2.335292	-21.209315	2.185175	0.789562	-0.572726	-0.207397	-0.074595	3	55	-17.869336	-6.208903	0.287965	0.760230	0.401649	-0.509771	0.029355	4	55	-29.254090	5.317879	-0.469838	0.600802	0.320986	-0.732024	0.012086	5	55	-3.715331	-13.902472	0.977536	0.629664	-0.439523	-0.636295	-0.073963	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4029	36	8885	0	55	14.059975	26.768616	-135.065780	0.999306	0.031731	-0.001683	-0.019433	1	55	5.121682	14.616670	0.014317	0.619412	0.233206	-0.749628	0.001150	2	55	2.533942	-21.315761	2.110046	0.790671	-0.570124	-0.210388	-0.074394	3	55	-18.057202	-6.469465	0.353425	0.759723	0.396167	-0.514839	0.028534	4	55	-29.186740	4.802194	-0.544619	0.600473	0.320726	-0.732409	0.012042	5	55	-3.536271	-14.060399	0.842068	0.630071	-0.439165	-0.636145	-0.073916	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4129	37	9105	0	55	14.309500	26.955399	-134.928650	0.999253	0.032409	-0.001340	-0.021013	1	55	5.119071	14.535591	-0.015440	0.618495	0.228312	-0.751889	0.000495	2	55	2.609236	-21.264393	1.962199	0.791755	-0.566732	-0.215493	-0.074174	3	55	-18.115873	-6.589138	0.003737	0.758060	0.393186	-0.519582	0.028017	4	55	-29.223443	4.693973	-0.634726	0.602144	0.323135	-0.729968	0.012410	5	55	-3.332178	-14.081473	0.737712	0.630284	-0.438216	-0.636600	-0.073820	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4229	38	9326	0	55	14.569206	27.108826	-134.773100	0.999210	0.032854	-0.001191	-0.022327	1	55	5.113418	14.488678	-0.056900	0.618138	0.222652	-0.753877	-0.000240	2	55	2.858585	-21.090318	1.750949	0.792895	-0.562818	-0.221560	-0.073926	3	55	-18.350843	-6.761849	0.058260	0.756164	0.390900	-0.524072	0.027591	4	55	-29.224806	4.435604	-0.597103	0.604210	0.327181	-0.726439	0.013010	5	55	-3.112486	-14.096195	0.633389	0.630782	-0.436853	-0.637060	-0.073676	-0	119	nan	nan	nan	nan	nan	nan	nan
0.4329	39	9546	0	55	14.777525	27.250093	-134.584320	0.999167	0.033386	-0.001030	-0.023448	1	55	5.312903	14.332240	-0.001414	0.618696	0.216896	-0.755096	-0.000959	2	55	3.237356	-21.043656	1.753039	0.794065	-0.559619	-0.225514	-0.073689	3	55	-18.651311	-6.765108	0.214891	0.755086	0.391323	-0.525309	0.027597	4	55	-29.244114	4.203846	-0.490467	0.605261	0.332683	-0.723043	0.013776	5	55	-2.885879	-14.098215	0.531253	0.631412	-0.436082	-0.636975	-0.073583	-0	119	nan	nan	nan	nan	nan	nan	nan
